0,1,2,3,4
0.004162144715700775,0.0029209310199653743,0.00027616509767804006,-5.4328734430528375e-06,5.890962633411299e-05
-0.003506637795751609,0.0016349718816571716,-8.564564731501074e-06,-5.801323176710997e-05,-5.2072800558523585e-05
-0.00046180738258171745,0.0036017475976431405,-6.0934753403391645e-05,1.153043697321051e-05,1.8181400183202478e-05
-0.0016180041440910274,-0.0002933323084993169,6.837991259379875e-05,5.710789744560428e-05,-3.5860077830640396e-05
-0.002029348268509729,6.699245362117449e-05,5.41980558011692e-05,-1.7712584703100684e-05,2.007924413481361e-05
-0.0037456103217092074,0.00036685421553928196,0.00022300527932764193,-1.2771688946149806e-05,-5.609508005179427e-07
0.000751770690475815,0.003980436716492424,0.0002830842440912722,7.290989353130586e-05,8.083951777904834e-06
-0.00020370474016887966,0.0029723738759720934,-0.0002187393772692314,-5.176327787068681e-06,2.1700362312045985e-05
-0.001551775799703393,-0.0010719487620033255,-8.607967604027309e-05,-7.205869575010073e-07,2.1584994072095095e-05
0.0010058844472159067,0.0021277604337736557,-7.524557788442922e-05,0.00012623590730787487,-5.2176279547363444e-05
-0.003558367887089924,-0.0008806270503718198,-0.00010838094783376668,1.4531437316829181e-05,2.256309148993379e-05
-0.0010715497730559283,0.004684603110363724,-0.00014569880107169795,-7.995532559067628e-05,-4.0795428632178414e-05
-0.0029279968289095378,-0.0007515767016558139,-4.3903995187233726e-06,4.502114224159936e-05,-4.678269072567324e-06
-0.0008797044167623427,-0.0007859312069660644,-9.35901189696762e-05,3.1108865204634656e-05,5.178031113407821e-06
0.0037596874767047497,0.0007423910049685154,5.582830648069062e-05,1.1707171556021632e-05,-3.6007116502739023e-06
0.006369760296062633,-0.0015887060386111454,-0.00013515811140798518,-7.044645399648872e-06,-1.926437875833395e-05
-0.002952368258300319,-0.0016571960159192471,-5.470686209837956e-06,-2.5550887466672274e-05,1.406331201201846e-05
0.0016607893874461678,-0.0006998222147693843,5.768920359434356e-05,-2.0437866111461746e-05,2.0848528633995676e-05
-0.000987934292998152,0.0035691636691796863,-2.5123962942585905e-05,-4.6876456460444126e-05,-7.34728199885991e-06
-1.9058068754184352e-05,-0.0009006700674474237,-0.00021451839009503025,3.6212362823167294e-05,1.899880042386739e-05
-0.001385426391526969,-0.0008568044134103628,-4.569229783236804e-05,-2.5320538820413937e-05,1.942604792515252e-05
0.00944215603638068,-0.001546900409620564,-2.0468827557158656e-05,-7.906488562503965e-06,-7.060858772488044e-06
0.0001332059249195353,-0.001963644988656646,-0.00015326314297735302,1.1649860045331313e-05,1.641171250706833e-06
-0.004083022183914304,-0.000536923429157258,2.0932550484742468e-05,1.6005715169942788e-05,7.148541487852256e-06
-0.001243744208546399,-0.00018652160297793035,4.6426319579523305e-05,-3.991943552414963e-05,6.878251971281881e-06
0.004676162870145006,-0.0012431925204923193,8.151926273382483e-05,-2.827948421643151e-05,-2.901290731366713e-06
-0.0005277724482995874,-4.5360831172424784e-05,-6.565866791932696e-05,3.1913525327353284e-05,1.789653083093958e-05
0.0032216717363253043,-0.0014973936160750415,-5.433885260824072e-05,-1.3114883344374096e-05,-5.379506184776e-06
-0.004277739198757904,9.520946918058554e-06,-3.328739274864408e-05,-3.940421307173771e-05,-5.722411402923194e-07
0.004281430577493304,-0.0011403338162387939,9.578499381935159e-05,-4.743717493973514e-06,-1.202587925793037e-05
0.00014093151099914774,-0.0026291883940601475,-0.00010334006606628848,1.0438796975957885e-05,2.084223725176775e-05
-0.007904620124476536,-0.004342464717751278,0.00024057871093083,1.0591899123434058e-06,-2.6079494346623866e-05
0.005330596864034913,-0.002059207820239192,0.00015435267797215207,-3.9050966165429075e-05,-3.364867392345879e-05
