"Glucose_max","Glucose_min","Glucose_variance","velocity_max","velocity_min","velocity_variance","rms_max","rms_min","rms_variance"
"0.034029398912893895","0.010579087744941108","0.47542988461959046","0.003350044452564684","-0.0012342269035764625","0.007612079227969118","0.0338180745557441","0.011263127009558109","0.425152530380315"
"0.04216945997817818","0.021505223179754684","0.4706955389744051","0.0015618318510436362","0.0","0.0016565446030094209","0.04178572755135973","0.021818330494546012","0.39880734336770324"
"0.09486836971443997","0.058380535208886135","0.40703035278421357","0.0035136433227570363","-0.004324484089547121","0.02213727058978781","0.09427443504938854","0.06631368896053742","0.25780618845953673"
"0.0691388848029333","0.042191051749821504","0.39913642289777373","0.0027220033386981613","-0.005716207011266139","0.012101101168519248","0.06875987328554785","0.0428462693839121","0.3688206003840602"
"0.20165733377725387","0.15201860546285292","0.18072633667134816","0.005170700866083433","-0.012409682078600237","0.015995357161953216","0.1858272487402784","0.15326431863989015","0.11774978075894012"
"0.035504885712213635","0.015938324608037506","0.4568894241948628","0.001425378623483029","-0.0033690767464144324","0.00935347905276843","0.034962321576510205","0.016042700239431825","0.43325256273910706"
"0.06652275117881314","0.03818453948531152","0.4285818302571181","0.001921234691084856","-0.004082623718555319","0.007229188085538676","0.0651423230243114","0.03973883084343848","0.3567619261529393"
"0.21588145516810342","0.17838092070228265","0.10472671781331741","0.01317586346096406","-0.007094695709749878","0.01574644031656054","0.21286210605711167","0.18123852429573764","0.08508266789567244"
"0.04063946886837972","0.017341842318834448","0.46705824374301874","0.0012261908710286984","-0.002452381742057397","0.005058479954782227","0.03969982675849937","0.017518063432484986","0.4139102657950291"
"0.035030161522599475","0.013496469158057805","0.47619628313896484","0.001061520046139378","-0.003336205859295188","0.007003336380593191","0.03373972456223122","0.014014887167178226","0.4227938238835311"
"0.05903695855148563","0.026834981159766194","0.4626839744933714","0.00026834981159766193","-0.0024151483043789576","0.002049158727800458","0.05680427392058857","0.027049873984246842","0.3676875776555222"
"0.23556781928111448","0.17274973413948397","0.1004989651019832","0.015704521285407634","-0.02019152736695267","0.019511273769572186","0.22501116413924613","0.17771036689240902","0.073437682757736"
"0.22363087323852837","0.16539366666599495","0.13171703134531795","0.006988464788704012","-0.009317953051605349","0.006852739551031998","0.21947933544690584","0.16913753210356572","0.08611830991155658"
"0.16051187302806533","0.08929137307521515","0.3389339891951857","0.014881895512535857","-0.012755910439316448","0.03038818854360345","0.1470768397314139","0.09339222790340723","0.13827952344988978"
"0.0737525472980597","0.03731702592371945","0.46143694218236586","0.004995192446482131","-0.0026445136481375985","0.006985652778552403","0.07097227863796099","0.038440516777162766","0.30874435760383423"
"0.19142214128897095","0.14490834994772567","0.21784687793398808","0.011926613164421866","-0.008348629215095306","0.031406275284100664","0.18631835858276227","0.16104615765146135","0.06347385536166433"
"0.11024051160587922","0.05681626367379929","0.3953243590718728","0.011024051160587923","-0.003392015741719361","0.01128722479572132","0.10588849624427626","0.058184441506576895","0.25462666768300585"
"0.2180556131036516","0.178987315755914","0.12390909262942267","0.007268520436788386","-0.006359955382189838","0.009061883089146997","0.21553415238159948","0.18612238444164864","0.06742099354401793"
"0.14780733841798754","0.09779172390280993","0.273104332518771","0.0052255119642722865","-0.014183532474453349","0.025308271976444953","0.14558161420813767","0.10202960774557468","0.21733513174045532"
"0.09458227003815974","0.05366096136858858","0.41638675510441076","0.0034744507360956636","-0.0011581502453652211","0.004967697960896721","0.09092917779202109","0.05482563601581143","0.28233120122938127"
"0.043140046450057","0.018408899131705358","0.4581820036818065","0.0022313817129339824","-0.0026032786650896462","0.008276365465571228","0.04214258744295349","0.018819970104831753","0.41140202467523035"
"0.13786816196226176","0.08445977489579999","0.3546040888876801","0.006210277565867647","-0.008073360835627942","0.015826238857511936","0.13478934989516783","0.09926619246724047","0.17504927630409828"
"0.13879291824620477","0.09357531592164937","0.28675845042074716","0.0075362670540925665","-0.010676378326631136","0.025492774939814913","0.1362970352905112","0.0964925078551632","0.22573110859844783"
"0.11266623921256287","0.07590649167287075","0.32053651144711626","0.013367180923524407","-0.003341795230881102","0.019427484284300127","0.10992029897459822","0.07734458322315135","0.27417300549275725"
"0.09539869134712887","0.05420380190177777","0.42137725862431163","0.005884984206478729","-0.0015486800543365077","0.012786462336850147","0.08569550797148254","0.05476321874120906","0.27143875492509767"
"0.10643570732945418","0.06727539991578707","0.37748602504433665","0.006694069643361898","-0.008367587054202373","0.046468464420864164","0.10046882016328944","0.07055419205152902","0.23298490848557993"
"0.16417293776311193","0.11428962205816638","0.30120893082648276","0.009471515640179534","-0.010734384392203472","0.027081852488408702","0.1620317697776754","0.1301634234128738","0.10231433242530504"
"0.15314406268683858","0.1071447471545281","0.28071362787223775","0.008975476201426438","-0.00953644346401559","0.03661428653750744","0.1496830535083324","0.11205424627526064","0.16120694322788415"
"0.19101005557479211","0.1505709897549037","0.17212032740611186","0.018068518770588446","-0.008604056557423068","0.03188513991303774","0.1846635804329439","0.15212789551589276","0.10815754918915257"
"0.05891891891083513","0.012403982928596869","0.49074153304472873","0.004031294451793983","-0.006512091037513356","0.034087354512992454","0.05254298471819769","0.015090733754148173","0.3386952887162204"
"0.08832320273501981","0.05482129824932264","0.35505292993711185","0.005329848440906368","-0.010278993421747996","0.029310997668480318","0.0877927272620877","0.05706464220828344","0.33258334692053587"
"0.13958587809200418","0.08869519337096099","0.32867627558788787","0.00945112716247945","-0.006543088035562696","0.01574006433498818","0.13247267343498625","0.09015273065505315","0.2017691453972028"
"0.11362108698674003","0.07844302802643262","0.3351413227875703","0.003639109547618008","-0.012130365158726694","0.028151293728647067","0.11152886973906892","0.08144225147078174","0.26016340287186807"
"0.08397511317253363","0.035228584062623865","0.4860707125258692","0.005734885777636443","-0.0004096346984026031","0.005377368692466989","0.07205053985493681","0.036052508098671075","0.2759199225136645"
"0.04671427831437572","0.02302106521248012","0.4692654635200807","0.000672147889415478","-0.002856628530015781","0.006537257623631272","0.045516622320207194","0.023155836227267235","0.3879739574225581"
"0.053906674476844635","0.022327018160185653","0.5157431683102","0.002011443077494203","-0.004224030462737826","0.011562090517505917","0.05258813967825056","0.024529876146065055","0.3215556200961918"
"0.21218409676128117","0.17325123497022038","0.11380508088880296","0.007786572358212153","-0.009733215447765191","0.006615345957125543","0.21101826585199562","0.17481461904768245","0.11025799961244484"
"0.17078072469412017","0.12420416341390558","0.25163763507657266","0.004657656128021459","-0.015525520426738198","0.02653922492922572","0.16415365562267153","0.12670289614246177","0.14684956441975935"
"0.23199555903382219","0.19563804605090976","0.08164858629876906","0.008656550710217247","-0.0034626202840868986","0.003614959107524729","0.2264643670953475","0.19806672301613804","0.05737782897135828"
"0.1585236833972471","0.11069326168256047","0.23587230822728317","0.006149625649031138","-0.009566084342937325","0.021616718195022117","0.1539060606764554","0.1191645904104045","0.20363983610493347"
"0.03466585980847865","0.008708331932564685","0.500438808391384","0.0011722754524606308","-0.0023445509049212616","0.007361021636769096","0.03393273695133199","0.009711695666958805","0.4063538210649735"
"0.04312583863661434","0.01364184691566372","0.48808474652881145","0.0008801191558492722","-0.004400595779246361","0.009311367644671702","0.04203306177111644","0.014089467987454366","0.3932341471390651"
"0.20195988247867266","0.16281347354007533","0.14120781915214645","0.010676293346890185","-0.010676293346890185","0.021397018354558154","0.20018761765655957","0.16567615668261632","0.10675803213537156"
"0.12040457517509529","0.0642729048977377","0.39424000063529446","0.005998804457122185","-0.02013884353462448","0.054180810563893955","0.1181064835081177","0.08943233355624895","0.1735029307411143"
"0.05570917907066106","0.023734088124778677","0.44423913180762437","0.004285321466973927","-0.0016482005642207414","0.005944496969553332","0.05511953322265931","0.02466624520055412","0.387950204701416"
"0.11753332653385089","0.07979326755509143","0.2862307911203505","0.00862629919514502","-0.0032348621981793824","0.019988704585658566","0.1167798196902414","0.08240190185461738","0.29188075166322414"
"0.2469852311499123","0.21073051832056738","0.04613412207534142","0.0067977586555021735","-0.009063678207336232","0.007603359066915234","0.244272013122138","0.216219073149517","0.030321602667442736"
"0.2373871733112895","0.20300696200413723","0.05518296773617838","0.019645835032658442","-0.0032743058387764068","0.010418599791397936","0.23511476775891982","0.20988402588736793","0.032633974316827276"
"0.24213295934424103","0.18231187527095796","0.13594895254580183","0.008545869153326155","-0.022788984408869745","0.02812041447123018","0.21168451207045721","0.18374281138185802","0.030301590170997244"
"0.034321647217387986","0.008128811183065575","0.5562239407706239","0.0013548018638442625","-0.005306307300056695","0.012645354376404494","0.03217155250381064","0.009589869717043334","0.3508703296678765"
"0.2092327913303376","0.17497786531607878","0.12439681525460371","0.012961323356746577","-0.008332279300765657","0.02066502140757999","0.2081262685453008","0.17871659436821688","0.0792555997219013"
"0.19124369130457844","0.15257309195990265","0.1796628233311345","0.004218610837600995","-0.007734119868935158","0.008796714869844959","0.18885869450776016","0.15780399146141724","0.12457650159669623"
"0.12775250838735155","0.0906792314435711","0.3226020814848461","0.009518814350430114","-0.002003960915880024","0.012382381568811588","0.12331607603892242","0.09128228947611017","0.224470578165837"
"0.1931244466434122","0.15228755924744838","0.1594869512476257","0.01191075882382278","-0.014463064286070517","0.04009638497885508","0.19024446552861152","0.15884601804898116","0.10846647976731374"
"0.06510363823182821","0.03878014551715399","0.3792006195310856","0.004230561329144071","-0.005170686068953865","0.021686028406587506","0.06366074650551463","0.039917263585194374","0.3925916829624455"
"0.15255931804170186","0.0864826707370157","0.316801894261247","0.019434308030790045","-0.007773723212316018","0.02886029405428501","0.1461086477693185","0.09144869348793415","0.16607789683002397"
"0.0936728359353766","0.05743036965085589","0.42294679365833476","0.002230305617508967","-0.007527281459092762","0.023046270383540193","0.08974780704290508","0.05879113740334954","0.25966176176722167"
"0.026178794052596155","0.006184634193655402","0.548030225883917","0.0021180254087860965","-0.00016944203270288774","0.0027048267408279047","0.024350653588903846","0.006286847449871486","0.3843154347141449"
"0.042201894167628595","0.01841537200041975","0.4637884156273122","0.0013811529000314813","-0.0033761515334102877","0.009681026021703025","0.04105011590463034","0.019003334453655873","0.407854840458029"
"0.08461768067687937","0.04990273475815963","0.44479880510934616","0.001084842059959992","-0.004339368239839968","0.005440979558752967","0.08434751662683823","0.05321658972296215","0.28093021972694143"
"0.1902429267649725","0.14611441282464382","0.1684129322762198","0.01176760371742098","-0.00784506914494732","0.02333231771557608","0.18479780168226614","0.14788917732500967","0.1352878968388382"
"0.07441406721799249","0.023650982604168154","0.39200638386557346","0.0063453855767280415","-0.009806504982216064","0.03997092196500378","0.06988690612311634","0.025665755605202276","0.3778661020244314"
"0.02873048897978871","0.006859528510745402","0.501875470449252","0.002684163330291679","-0.0018888556768719223","0.00980871558642458","0.02837487155816634","0.008744542369595255","0.4148110748926079"
"0.09177991793610363","0.04566165071447942","0.403586080708347","0.007762480621461502","-0.012328645692909443","0.039602387670798204","0.08785258878561936","0.04944547491212652","0.2866380643439739"
"0.11167553849833703","0.06136018598809727","0.35016212803874175","0.010431231617976535","-0.011658435337738481","0.04899767441416266","0.10792173526345314","0.06644489389683404","0.25466504762013614"
"0.19678027150350136","0.1576022988964694","0.1465701379737166","0.011575310088441256","-0.017808169366832702","0.045041328252306584","0.19482983726703493","0.16154522590768491","0.10386375947767772"
"0.05570509040225137","0.015192297382432192","0.5073646879282653","0.003198378396301514","-0.008795540589829164","0.029336850117800097","0.053572175120183856","0.019494736546202762","0.3249313246963921"
"0.10048051881946966","0.046221038656956044","0.3901204522674971","0.010048051881946966","-0.020765973889357064","0.056240415955648944","0.09467613630543925","0.049702377131842376","0.2732769828705568"
"0.06711007523142733","0.02342896117546871","0.4459709378101083","0.008736222811191723","-0.010324626958681127","0.03915104586600221","0.0641199525028171","0.02415993515447491","0.33764749640719083"
"0.0746334698049205","0.04324002615681902","0.39958818966466986","0.0038501393153332","-0.009181101444256093","0.02829656949287966","0.07129893510525281","0.04437272650341741","0.34390104540096367"
"0.16645578734521868","0.1281056794764673","0.2071123414177077","0.011423436386436576","-0.0065276779351066145","0.019342417852896174","0.16288649356641385","0.13138877570971114","0.17981274618025517"
"0.05662733887154785","0.018130683059749967","0.5035759965017349","0.003973848341863007","-0.0009934620854657517","0.0057835795130087055","0.0538836425478032","0.019355627190702995","0.339662746059055"
"0.0298104377230149","0.00473341409791115","0.5185047824466951","0.00231635157982886","-0.002417062518082289","0.014292091627431877","0.02929071637059274","0.009315190168282176","0.39415407850432543"
"0.01079648104644897","0.0011485618134520182","0.50647165782712","0.0018951269921958299","-0.0006891370880712108","0.008651892809270326","0.010538226764808733","0.0012085850493396312","0.45997860478543573"
"0.06360346564319116","0.03213128445705253","0.4898288902771943","0.0006591032709138982","-0.005767153620496609","0.010264690952193557","0.06291273644958316","0.0362521778312954","0.3101148047390726"
"0.019868674349054257","0.005481013613532209","0.5095046851757712","0.0005138450262686446","-0.0023979434559203414","0.007343184186996197","0.019675602196985807","0.005678761800063821","0.4343321771072482"
"0.020875689941518786","0.006018216920077488","0.49486766835528473","0.0005642078362572646","-0.002632969902533901","0.009438498642739442","0.020565413612306484","0.006235346736934892","0.44406792785741483"
"0.07039871506646964","0.0376268994320786","0.41779107544695104","0.0033378701109101983","-0.007889511171242286","0.02400198336622082","0.06751474754629229","0.038605263005234404","0.3486129571970853"
"0.06560255711666071","0.030371554220676257","0.44706286635579684","0.0027334398798608633","-0.005770595301928489","0.014503229696817579","0.06487608541876454","0.03135486063913803","0.34926600197421354"
"0.07324071565330863","0.027252359312859024","0.4364938475192443","0.005450471862571805","-0.008857016776679182","0.040504264593469834","0.07077059140135247","0.03203058087116693","0.3231141855627062"
"0.05945858047091817","0.03145956638672919","0.46718434826358224","0.003932445798341149","-0.0011010848235355217","0.008244576018591097","0.05892524590273901","0.033386441668628","0.33850988031400675"
"0.05945858047091817","0.03145956638672919","0.46718434826358224","0.003932445798341149","-0.0011010848235355217","0.008244576018591097","0.05892524590273901","0.033386441668628","0.33850988031400675"
"0.04623669654389504","0.016513105908533943","0.5429929185666349","0.0030579825756544337","-0.004403494908942385","0.028370224268347326","0.0458461494076294","0.022548726636912778","0.29883769100133456"
"0.0168653851056006","0.004283272407771581","0.5090108564380368","0.0011154355228571826","-0.0016062271529143429","0.008568773033947917","0.01672292839161896","0.0044368205872092085","0.4406027556658721"
"0.1007121557105511","0.05007475898457569","0.3998979004650859","0.0016879132241991806","-0.006751652896796722","0.006842638310388118","0.09471551426052054","0.05132045807818019","0.30150031386329607"
"0.06625729777394716","0.02560864883287528","0.4222167949772637","0.006910270319982219","-0.008536216277625094","0.03875214557607723","0.0643377076947793","0.028638696872158708","0.35581465423054154"
"0.037978795411831995","0.01012767877648853","0.4927438165816735","0.0029214458009101532","-0.005063839388244265","0.02755399297600397","0.03705036285980118","0.011403871573412709","0.38528387540812237"
"0.04110423702632403","0.01563748147740588","0.458008590088874","0.0029785679004582627","-0.00476570864073322","0.02293232521761711","0.04033535255928677","0.01767648931866719","0.4060926650520999"
"0.0751723491160118","0.04183699191873276","0.41727738454987756","0.004698271819750737","-0.006264362426334317","0.03356440493165452","0.07295538787618362","0.04576553619870007","0.31499403601542314"
"0.1556524174235112","0.10675012535941956","0.2665963450386711","0.009541910646652028","-0.019083821293304055","0.07621473487521305","0.15046507900330713","0.1153705881902122","0.13849262075631782"
"0.19435889591082162","0.14128672507170428","0.19457883463682155","0.012192255463040471","-0.01362663845869229","0.03365086385756291","0.18922958702731058","0.15258491408747443","0.09574456240395642"
"0.06783643330637666","0.03008131431685481","0.4648790870701695","0.004911234990506908","0.0","0.004366960602381261","0.06468743333823987","0.03272231248200211","0.33051522389346893"
"0.08742335107666707","0.044946468632636745","0.3611681993327953","0.005433089614934112","-0.006420924090376677","0.02150683620137144","0.08343605760834027","0.04674607672240745","0.3557608449012242"
"0.2312774995934288","0.19062872693761404","0.0814361560689616","0.011213454525742003","-0.011213454525742003","0.019103539799948697","0.22765315001786002","0.19998320616678944","0.04991772141539732"
"0.06721545695031053","0.03494233141099176","0.4437430737949164","0.006066376981074958","-0.003154516030158978","0.024125858627803268","0.065767226517328","0.03809128296926267","0.3232029087784715"
"0.1446623617957059","0.09496240927693578","0.2594899604276144","0.008874991521208951","-0.011537488977571637","0.026926787592766666","0.14149586885010496","0.10072001053887035","0.23440509897436465"
"0.05844800582536069","0.02803388514700558","0.4299128522600603","0.0026447061459439225","-0.005289412291887845","0.013011576872125534","0.05797398564822046","0.029650446850819686","0.3856139535423517"
"0.13880533191220742","0.06986228626044877","0.35574203004925825","0.011030887304281384","-0.005515443652140692","0.013654166092457697","0.12554013496391409","0.07395860558428417","0.21692200148528887"
"0.07414508950854452","0.03868439452619714","0.3938702397040593","0.0055263420751710205","-0.004144756556378265","0.009085715730253392","0.07350127295940073","0.039238542178490314","0.3700931598742619"
"0.11758269466761984","0.07405208004599037","0.3574491680033768","0.006004222706431652","-0.0035024632454184633","0.009661967573568174","0.11549092851510206","0.07770708131087872","0.24555432042245084"
"0.11758269466761984","0.07405208004599037","0.3574491680033768","0.006004222706431652","-0.0035024632454184633","0.009661967573568174","0.11549092851510206","0.07770708131087872","0.24555432042245084"
"0.2197895065753254","0.18800176802104282","0.09471016594258588","0.009082211015509314","-0.007265768812407452","0.01407641793948216","0.21725438492223362","0.19219383453181857","0.07215747986440971"
"0.09760801299267573","0.053707758345252196","0.37441624275748686","0.00700535978416333","-0.007472383769774218","0.0247705967921038","0.09196981819146248","0.05823510077950013","0.2997594941271298"
"0.13383927912471952","0.07678148118207594","0.34460092288322525","0.00774858984406271","-0.00774858984406271","0.02583980074471242","0.12909645062031744","0.08879402378513544","0.2010480416598141"
"0.05689745760810177","0.019879834585963266","0.4103319727260587","0.006169603837023083","-0.006512359605746588","0.027997562768406505","0.05374755821387229","0.020500692156403377","0.4109876777099176"
"0.029295542227102466","0.011325113768304787","0.46940215071870406","0.001871919631124758","-0.0015911316864560443","0.008252694906446213","0.028903433241677184","0.01201525995975641","0.44052501723334014"
"0.05798934187706966","0.02575245533837918","0.48057433477108985","0.0037053892573207453","-0.0025937724801245216","0.013607218627675475","0.057213177987265926","0.03096107168504023","0.33279078293628334"
"0.1891597318466165","0.12871816072402897","0.21435740000535608","0.015670036957707877","-0.032459362269537745","0.048506044416563726","0.18154567273488048","0.1388314669136178","0.11567084867076627"
"0.0280756334087353","0.006391201101175516","0.5202361610629475","0.0018260574574787188","-0.0005706429554620996","0.003845088585032849","0.027146055788377626","0.0069719399230222644","0.4060785056286923"
"0.13326286810686658","0.09544502715762065","0.2728167040414807","0.010354885021817336","-0.008103823060552698","0.038637966258320215","0.13093953563239288","0.1009438030517928","0.22570303379026138"
"0.15598978983612333","0.10843192708120768","0.24297312081486402","0.008560415295884817","-0.010462729806081442","0.01817490735960748","0.15504096669168832","0.11363125058142633","0.20766035214527942"
"0.06823340451990251","0.02637242015186416","0.40571480000683363","0.00711636734256652","-0.008790806717288054","0.04009794505018352","0.06625656316378319","0.029492838589159066","0.3655064678929954"
"0.10248697956791987","0.06328689060876158","0.34436517238585873","0.005195192512659532","-0.00991809479689547","0.026374124004382472","0.10051152770170686","0.06663913032608244","0.301059077689524"
"0.2274068446415652","0.18330369901411014","0.09608360309892502","0.011025786406863768","-0.011025786406863768","0.018751047572433892","0.22384315209772937","0.19252156554583919","0.058090088029397156"
"0.11473807869975748","0.07138083237081687","0.3622245307261018","0.006344962877405944","-0.004758722158054458","0.012816925606301781","0.11337645600970594","0.07331071567705727","0.25056622019090735"
"0.05544355215061748","0.0193718435225049","0.4153219340953284","0.0060119514380187625","-0.006345948740130916","0.02567370938447357","0.05237414239709111","0.01997683626790835","0.4121719794841883"
"0.07049026241003593","0.036167778618761894","0.42185244044648046","0.0014762358619902812","-0.004059648620473273","0.0045577246321733215","0.0696827893995639","0.037278609385333","0.3625538078661344"
"0.14993804214158027","0.07602492277601253","0.3577875999181413","0.0021118034104447925","-0.01689442728355834","0.01225398411768203","0.13352460530465987","0.07751066530489854","0.20774280431013903"
"0.15274634986134772","0.10868490278595895","0.2242194567024524","0.006854002878393808","-0.006854002878393808","0.014243565689531142","0.1511855547927884","0.11006023311272027","0.2388599370552011"
"0.13183765597162614","0.09480460654139407","0.3179816729032832","0.003950191939224753","-0.007406609886046411","0.01373995121310013","0.1302648414767732","0.09629200554519753","0.2185356842954474"
"0.04610838361381089","0.020107415410534072","0.4769927692829894","0.0027734366083495272","-0.0031201161843932177","0.008983988918307012","0.04583138086203242","0.02170488260335805","0.38061785888501193"
"0.06328774444590282","0.02881612193919831","0.4448290582611041","0.005386191016672581","-0.004308952813338065","0.01670423711020859","0.0612591326306091","0.03124060437915473","0.3527858630304878"
"0.18453542221080266","0.1125535199299931","0.2715898985752605","0.014396380456161909","-0.02094018975441732","0.07027786632799392","0.17984026210603724","0.15257267120543389","0.03517416894273412"
"0.04963623780996199","0.014143659160903148","0.4825238305797351","0.003736060910427247","-0.004269783897631139","0.012724311407179601","0.0479910165019847","0.017720487332758234","0.37579418019468114"
"0.04930900481094321","0.010762879222693188","0.5157785868656733","0.0017520966176477284","-0.00450539130252273","0.010605437552787356","0.043984825788682506","0.011222800659721095","0.3610897597843743"
"0.16929515961201694","0.12438011726597163","0.23591530019947593","0.007773757329123227","-0.023321271987369684","0.036425429704674904","0.16602495005661944","0.1285904220190926","0.15491613580039493"
"0.1128438549497922","0.0745693310486931","0.334162256651548","0.0032995279225085435","-0.011878300521030756","0.0149243807576962","0.11179158985996188","0.07761118129802488","0.28267617803280604"
"0.13517217406109505","0.059343881295114906","0.3689931717014296","0.0263750583533844","-0.018682333000313953","0.1072982952592697","0.10536048125416034","0.06232376929264009","0.1538155017832199"
"0.07957763710394099","0.03899304218093108","0.49629448102641693","0.0031831054841576396","-0.006100952177968809","0.023663228878660594","0.07841527222143768","0.04885574393324061","0.2371184413491833"
