0,1,2,3,4
-0.006377048870655044,-0.000711731641393523,-4.9350686921688476e-05,5.3637684281192475e-05,-2.415661540435866e-05
0.0016132384033724992,6.708302706958565e-05,7.499069826350772e-05,-4.9503926502846655e-05,-6.438406766314288e-06
-0.006214394963097971,0.0006842525676015823,-7.45800898754763e-05,-2.4323563576554833e-05,-2.4299966379371086e-05
-0.005794750329984569,6.790404833193862e-05,-4.8175455698596546e-05,-2.3755467837825905e-05,-2.114378060769054e-06
0.00031845560948476267,-0.00216293659042201,-6.853949574933659e-05,-7.404369483628422e-05,2.457540799853396e-05
0.002509832330161116,0.003408672143086623,-2.724261361139598e-05,-3.817205150781146e-05,-8.078451666256557e-06
0.004525312805576672,0.0031605803981860645,-0.000187483137412598,7.742499306386318e-05,3.8600034931919895e-05
-0.0037104577247975864,-0.0005007225273142544,-0.0002518815652612257,6.373636259342413e-06,-5.194656257069565e-06
0.0021635936042372827,-0.0031553329716189284,-7.763933700812973e-05,-5.9496133911459125e-05,-4.8890179053930145e-05
0.0005979651799864189,-0.00047857214421819194,-0.00016549241649040748,-5.557951303235968e-05,3.088376232762806e-05
-0.0020396001054937382,-0.0011204281834894664,0.00019818318574043453,0.0001416733774869244,-3.000105340029326e-05
-0.002181245293079125,-0.0006905005987433314,2.7544179510440965e-05,6.196440192496253e-05,-2.8445608858703692e-05
-0.004078852962837316,0.0002989220878802984,-4.9023032299812525e-05,-4.073460414521834e-06,-8.735141867948595e-07
0.011096821171457254,-0.0035660371177713974,0.00017004800221317093,-1.4167189078189192e-05,-1.0180262108997332e-05
0.0005483683984585945,-0.0014748301198276692,-2.4919728467194488e-05,-9.179199390720735e-05,-2.1190316170801625e-05
0.008245065261541158,0.006844004045447828,-5.495131283502815e-05,-1.6321546635943103e-05,-3.7581384322697214e-05
-0.0006477088211435776,0.0014012078105563694,0.0002166982836657926,5.068672666185999e-05,-1.2194599329103605e-05
-0.004605170744103704,-0.0003860182114241259,0.00017354157553537463,-2.0691691771594962e-05,1.1504034183555106e-05
-0.0011169034566108095,0.0005441712761280516,-5.198804742876761e-05,-2.78748729428669e-07,-1.0699256820680058e-06
-0.0020593430320388997,0.0012488299540595294,-4.984001238623433e-05,-1.5220570563912507e-05,1.1319516739617202e-05
0.00025120044636065236,-0.0007298170416880835,-0.0002105382956702966,2.1240114833135442e-05,3.816952100494525e-05
0.0037900048583917696,-0.0017961414729717846,0.00015773578187605763,-0.00013076988386828917,-1.646358200237535e-05
-0.00046099230683690806,-0.0003900473129130121,5.558145153539755e-05,-4.7765629863936027e-05,2.146042658077997e-06
-0.0032640135663051096,9.345893568589529e-05,0.00021321255964582605,3.4177658256408096e-05,2.3278128512213186e-05
0.000268751193904591,0.0009008497661878081,0.0003055408921757001,-7.658051587663906e-06,7.954219550908278e-05
0.003949214552488618,-0.00351606653785554,-7.881050858072605e-05,6.047618878667849e-05,3.44883601575546e-05
-0.002846060806464695,0.0001280900069063061,-8.369969232511218e-06,9.034149015784035e-06,-1.2710037059151848e-05
-0.005345864219128958,-0.0006590745556630801,4.269238886527808e-05,4.639778649427825e-05,2.2611695063323763e-06
0.0043732382826315586,-0.0009174382767351767,-0.0001466118384444615,3.847855335923299e-05,2.580966582512726e-05
0.0021016120589116404,0.0015415174744101664,6.16895092145901e-05,-6.097703835357672e-05,-5.297545658074759e-06
0.0017464682326136319,0.0039837109958169425,9.856749920493545e-05,2.571079089225399e-05,-3.530317782804899e-06
-0.006556915487029892,0.00021705212756721379,-3.9628710383574347e-05,2.642448684416412e-06,-9.468369920381255e-06
0.00900931146628098,-0.0022613969103705694,-6.460889931758091e-05,0.00014428146881764357,-2.6429127383175494e-05
0.00019086883374696222,-7.321445050192452e-05,-6.63508543714054e-05,-3.9609822838791135e-05,1.2030458099375895e-05
